Id_Jogo,link_jogo,Torneio,Horario,Time1,Gol_T1,Gol_T2,Time2
K8JuSyDS,https://www.flashscore.com.br/jogo/K8JuSyDS/#/resumo-de-jogo,REPÚBLICA TCHECA# Moravskoslezsky KP,25/03/2023 11:00,Dolni Benesov,0,0,Haj ve Slezsku
bDRIi7dG,https://www.flashscore.com.br/jogo/bDRIi7dG/#/resumo-de-jogo,CROÁCIA# Prva NL,25/03/2023 11:00,Vukovar 1991,0,0,Jarun
jiABMFzj,https://www.flashscore.com.br/jogo/jiABMFzj/#/resumo-de-jogo,REPÚBLICA TCHECA# Moravskoslezsky KP,25/03/2023 11:00,Brusperk,0,0,Cesky Tesin
n397piVb,https://www.flashscore.com.br/jogo/n397piVb/#/resumo-de-jogo,IRLANDA# Liga Nacional Feminina,25/03/2023 11:00,Shelbourne F,0,0,Galway WFC F
dWNOvXXn,https://www.flashscore.com.br/jogo/dWNOvXXn/#/resumo-de-jogo,MONTENEGRO# Liga Druga,25/03/2023 11:00,Mladost DG,0,0,Bokelj
SQlPrpU2,https://www.flashscore.com.br/jogo/SQlPrpU2/#/resumo-de-jogo,ALEMANHA# Oberliga Rheinland-Pfalz/Saar - Disputa do Título,25/03/2023 11:00,Mechtersheim,0,0,Schott Mainz
lb8nT6tQ,https://www.flashscore.com.br/jogo/lb8nT6tQ/#/resumo-de-jogo,REPÚBLICA TCHECA# Plzensky KP,25/03/2023 11:00,Nepomuk,0,0,Stribro
xbg9PjEh,https://www.flashscore.com.br/jogo/xbg9PjEh/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihomoravsky KP,25/03/2023 11:00,Rousinov,0,0,Bystrc
nVBxLtxd,https://www.flashscore.com.br/jogo/nVBxLtxd/#/resumo-de-jogo,ALEMANHA# Oberliga Rheinland-Pfalz/Saar - Disputa do Título,25/03/2023 11:00,Kaiserslautern II,0,0,Gonsenheim
6NKrUn6I,https://www.flashscore.com.br/jogo/6NKrUn6I/#/resumo-de-jogo,REPÚBLICA TCHECA# Divisão E,25/03/2023 11:00,Slavicin,0,0,HFK Olomouc
0IuLXHyc,https://www.flashscore.com.br/jogo/0IuLXHyc/#/resumo-de-jogo,ALEMANHA# Oberliga Hessen,25/03/2023 11:00,Weidenhausen,0,0,Unter-Flockenbach
r1XyUZzM,https://www.flashscore.com.br/jogo/r1XyUZzM/#/resumo-de-jogo,ALEMANHA# Oberliga Hessen,25/03/2023 11:00,Viktoria Griesheim,0,0,SV Steinbach
8OhZ9Eqj,https://www.flashscore.com.br/jogo/8OhZ9Eqj/#/resumo-de-jogo,ALEMANHA# Oberliga Hessen,25/03/2023 11:00,Hanau,0,0,Giessen
nFiw9Ybd,https://www.flashscore.com.br/jogo/nFiw9Ybd/#/resumo-de-jogo,ALEMANHA# Oberliga Hessen,25/03/2023 11:00,Fernwald,0,0,Waldgirmes
jmbUAfUq,https://www.flashscore.com.br/jogo/jmbUAfUq/#/resumo-de-jogo,ALEMANHA# Oberliga Hessen,25/03/2023 11:00,Eint. Frankfurt II,0,0,Steinbach Haiger II
ELqPWyi3,https://www.flashscore.com.br/jogo/ELqPWyi3/#/resumo-de-jogo,ALEMANHA# Oberliga Hessen,25/03/2023 11:00,Alzenau,0,0,RW Walldorf
rc3Nw0LA,https://www.flashscore.com.br/jogo/rc3Nw0LA/#/resumo-de-jogo,ESLOVÁQUIA# 4. liga - Central,25/03/2023 11:00,Cadca,0,0,SK Javornik Makov
2m7oVOic,https://www.flashscore.com.br/jogo/2m7oVOic/#/resumo-de-jogo,ALEMANHA# Oberliga Niedersachsen,25/03/2023 11:00,Ramlingen-Ehlershausen,0,0,Papenburg
IXrsqeSL,https://www.flashscore.com.br/jogo/IXrsqeSL/#/resumo-de-jogo,REPÚBLICA TCHECA# Divisão F,25/03/2023 11:00,Bridlicna,0,0,Havirov
OEavPZzj,https://www.flashscore.com.br/jogo/OEavPZzj/#/resumo-de-jogo,REPÚBLICA TCHECA# Divisão F,25/03/2023 11:00,Rýmařov,0,0,Frenstat p. R.
0dUTYH8q,https://www.flashscore.com.br/jogo/0dUTYH8q/#/resumo-de-jogo,ALEMANHA# Oberliga Bremen,25/03/2023 11:00,OSC Bremerhaven,0,0,Oberneuland
UDs2wb0S,https://www.flashscore.com.br/jogo/UDs2wb0S/#/resumo-de-jogo,ALEMANHA# Oberliga Bremen,25/03/2023 11:00,Blumenthaler,0,0,Leher
GWhgHwu3,https://www.flashscore.com.br/jogo/GWhgHwu3/#/resumo-de-jogo,ALEMANHA# Oberliga Hamburgo,25/03/2023 11:00,Curslack-Neuengamme,0,0,Victoria Hamburg
r1Hd6qZC,https://www.flashscore.com.br/jogo/r1Hd6qZC/#/resumo-de-jogo,REPÚBLICA TCHECA# Plzensky KP,25/03/2023 11:00,Tachov,0,0,Tlumacov
EFMDyYYL,https://www.flashscore.com.br/jogo/EFMDyYYL/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihocesky KP,25/03/2023 11:00,Drazice,0,0,Jankov
dvS8xEJF,https://www.flashscore.com.br/jogo/dvS8xEJF/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihocesky KP,25/03/2023 11:00,Protivin,0,0,Olesnik
GW07OI2b,https://www.flashscore.com.br/jogo/GW07OI2b/#/resumo-de-jogo,ALEMANHA# Oberliga NOFV Sul,25/03/2023 11:00,Einheit Rudolstadt,0,0,An der Fahner Hohe
ImT4wf49,https://www.flashscore.com.br/jogo/ImT4wf49/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihocesky KP,25/03/2023 11:00,Tyn nad Vltavou,0,0,Tatran Prachatice
6sg6VC9I,https://www.flashscore.com.br/jogo/6sg6VC9I/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 11:00,Geórgia,0,0,Mongolia
fuoFOQls,https://www.flashscore.com.br/jogo/fuoFOQls/#/resumo-de-jogo,REPÚBLICA TCHECA# Plzensky KP,25/03/2023 11:00,Nyrsko,0,0,Rapid Plzen
bDsINUr5,https://www.flashscore.com.br/jogo/bDsINUr5/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihomoravsky KP,25/03/2023 11:00,Bosonohy,0,0,Ivancice
GlhDOATb,https://www.flashscore.com.br/jogo/GlhDOATb/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihomoravsky KP,25/03/2023 11:00,Moravska Slavia,0,0,Sparta Brno
AmoMMlbB,https://www.flashscore.com.br/jogo/AmoMMlbB/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihomoravsky KP,25/03/2023 11:00,Rajecko,0,0,Lednice
4AOf6TDU,https://www.flashscore.com.br/jogo/4AOf6TDU/#/resumo-de-jogo,REPÚBLICA TCHECA# Jihomoravsky KP,25/03/2023 11:00,SK Krumvir,0,0,Kurim
ENbJvt64,https://www.flashscore.com.br/jogo/ENbJvt64/#/resumo-de-jogo,ESLOVÁQUIA# 4. liga - Central,25/03/2023 11:00,Zvolen,0,0,Slavia Staskov
2DlYHpy7,https://www.flashscore.com.br/jogo/2DlYHpy7/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 11:00,Lysekloster (Nor),0,0,Brann 2 (Nor)
Mc1jXL2K,https://www.flashscore.com.br/jogo/Mc1jXL2K/#/resumo-de-jogo,ESLOVÁQUIA# 4. liga - Leste,25/03/2023 11:00,Rudnany,0,0,Lubovna
j3r9MD6U,https://www.flashscore.com.br/jogo/j3r9MD6U/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo III,25/03/2023 11:00,Carina Gubin,0,0,Goczalkowice Zdroj
j34vxg6H,https://www.flashscore.com.br/jogo/j34vxg6H/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo III,25/03/2023 11:00,Brzeg,0,0,Sleza Wroclaw
beKLoLS6,https://www.flashscore.com.br/jogo/beKLoLS6/#/resumo-de-jogo,BÓSNIA E HERZEGOVINA# Prva Liga - RS,25/03/2023 11:00,Prijedor,0,0,Tekstilac
025GlNrl,https://www.flashscore.com.br/jogo/025GlNrl/#/resumo-de-jogo,BÓSNIA E HERZEGOVINA# Prva Liga - RS,25/03/2023 11:00,Podrinje Janja,0,0,Kozara
6u6Ck3Ts,https://www.flashscore.com.br/jogo/6u6Ck3Ts/#/resumo-de-jogo,BÓSNIA E HERZEGOVINA# Prva Liga - RS,25/03/2023 11:00,Novi Grad,0,0,Omarska
K4LHn1D0,https://www.flashscore.com.br/jogo/K4LHn1D0/#/resumo-de-jogo,BÓSNIA E HERZEGOVINA# Prva Liga - RS,25/03/2023 11:00,Mrkonjic Grad,0,0,Laktasi
td3hqtw4,https://www.flashscore.com.br/jogo/td3hqtw4/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo II,25/03/2023 11:00,Starogard Gdanski,0,0,Blekitni Stargard
KAtuzx0j,https://www.flashscore.com.br/jogo/KAtuzx0j/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo II,25/03/2023 11:00,Kleczew,0,0,Ol. Grudziadz
AglAhi1J,https://www.flashscore.com.br/jogo/AglAhi1J/#/resumo-de-jogo,BÓSNIA E HERZEGOVINA# Prva Liga - RS,25/03/2023 11:00,Ljubic Prnjavor,0,0,Radnik Bijeljina
6LNTqacJ,https://www.flashscore.com.br/jogo/6LNTqacJ/#/resumo-de-jogo,BÓSNIA E HERZEGOVINA# Prva Liga - RS,25/03/2023 11:00,Drina Zvornik,0,0,Famos Vojkovici
6m68hcPN,https://www.flashscore.com.br/jogo/6m68hcPN/#/resumo-de-jogo,REPÚBLICA TCHECA# Divisão B,25/03/2023 11:00,Olympie Brezova,0,0,Admira Prague B
OQkKSpZt,https://www.flashscore.com.br/jogo/OQkKSpZt/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo I,25/03/2023 11:00,Zambrow,0,0,Grodzisk M.
fH8JtHin,https://www.flashscore.com.br/jogo/fH8JtHin/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo III,25/03/2023 11:00,Odra W.,0,0,Bielsko-Biala
